order_id,customer_id,product_id,order_date,quantity,unit_price,sales_amount,discount_pct,order_status,currency,region,load_timestamp
SO000003917,CUST0001283,MAT000091,2024-07-02,6.0,303.29,1819.74,0,Completed,GBP,Australia,2026-08-11 14:25:20
SO000003918,CUST0004794,MAT000960,2024-01-18,15.0,24.38,365.7,0,Shipped,GBP,South Africa,2026-08-11 21:25:20
SO000003919,CUST0006991,MAT000333,2023-06-30,4.0,132.36,529.44,15,Completed,USD,Singapore,2026-08-11 18:25:20
SO000003920,CUST0007868,MAT000328,2026-04-25,8.0,166.17,1329.36,20,Pending,USD,France,2026-08-12 12:25:20
SO000003921,CUST0004332,MAT000704,2025-07-27,6.0,730.25,4381.5,10,Completed,INR,Canada,2026-08-11 21:25:20
SO000003922,CUST0003522,MAT000685,2023-09-08,11.0,893.77,9831.47,0,Completed,AED,China,2026-08-12 11:25:20
SO000003923,CUST0006065,MAT000389,2025-06-17,13.0,781.25,10156.25,0,Completed,JPY,Saudi Arabia,2026-08-12 04:25:20
SO000003924,CUST0003833,MAT001141,2025-09-19,24.0,573.44,13762.56,5,Completed,JPY,Mexico,2026-08-11 23:25:20
SO000003925,CUST0004005,MAT000482,2023-11-07,10.0,652.02,6520.2,5,Completed,EUR,Saudi Arabia,2026-08-11 13:25:20
SO000003926,CUST0006217,MAT000073,2024-12-16,1.0,472.92,472.92,0,Shipped,USD,UK,2026-08-12 08:25:20
SO000003927,CUST0000087,MAT000758,2025-11-12,22.0,383.18,8429.96,20,Completed,GBP,Singapore,2026-08-12 13:25:20
SO000003928,CUST0002698,MAT000134,2025-07-28,25.0,624.49,15612.25,0,Completed,USD,Australia,2026-08-11 13:25:20
SO000003929,CUST0006717,MAT000724,2025-01-28,21.0,875.94,18394.74,20,Shipped,USD,China,2026-08-11 13:25:20
SO000003930,CUST0002095,MAT000892,2026-03-08,22.0,30.86,678.92,20,Completed,USD,France,2026-08-12 12:25:20
SO000003931,CUST0001462,MAT000270,2026-08-18,18.0,286.11,5149.98,0,Completed,USD,Canada,2026-08-11 13:25:20
SO000003932,CUST0001610,MAT000017,2024-01-15,22.0,300.4,6608.8,5,Completed,USD,USA,2026-08-12 09:25:20
SO000003933,CUST0002482,MAT001121,2024-08-13,1.0,375.75,375.75,15,Completed,USD,Germany,2026-08-12 09:25:20
SO000003934,CUST0002367,MAT000562,2025-03-16,6.0,566.07,3396.42,20,Completed,JPY,South Africa,2026-08-11 17:25:20
SO000003935,CUST0004952,MAT000274,2025-10-21,3.0,464.81,1394.43,5,Completed,USD,Saudi Arabia,2026-08-12 11:25:20
SO000003936,CUST0001618,MAT000538,2025-08-15,15.0,21.76,326.4,0,Shipped,USD,South Africa,2026-08-12 01:25:20
SO000003937,CUST0006495,MAT000540,2024-08-10,8.0,373.39,2987.12,20,Completed,USD,Saudi Arabia,2026-08-12 14:25:20
SO000003938,CUST0005227,MAT001132,2023-11-05,11.0,559.41,6153.51,15,Completed,EUR,Saudi Arabia,2026-08-12 01:25:20
SO000003939,CUST0002362,MAT001145,2023-11-30,24.0,456.82,10963.68,20,Returned,USD,India,2026-08-12 07:25:20
SO000003940,CUST0003018,MAT001130,2025-10-05,14.0,785.5,10997.0,20,Pending,EUR,Saudi Arabia,2026-08-11 21:25:20
SO000003941,CUST0006235,MAT001184,2024-05-27,4.0,361.74,1446.96,0,Cancelled,USD,Saudi Arabia,2026-08-11 18:25:20
SO000003942,CUST0005576,MAT000899,2023-07-11,2.0,16.24,32.48,5,Completed,USD,Brazil,2026-08-11 22:25:20
SO000003943,CUST0000898,MAT000808,2026-02-28,7.0,259.98,1819.86,20,Completed,USD,Singapore,2026-08-12 10:25:20
SO000003944,CUST0006099,MAT000567,2025-03-02,22.0,126.43,2781.46,0,Completed,AED,India,2026-08-11 14:25:20
SO000003945,CUST0005739,MAT000786,2024-11-14,13.0,228.96,2976.48,15,Completed,USD,USA,2026-08-12 03:25:20
SO000003946,CUST0003494,MAT000290,2024-07-26,24.0,329.07,7897.68,0,Completed,INR,Mexico,2026-08-12 17:25:20
SO000003947,CUST0004766,MAT000836,2023-08-18,25.0,610.61,15265.25,0,Completed,USD,Mexico,2026-08-12 02:25:20
SO000003948,CUST0006851,MAT000683,2025-09-11,20.0,295.13,5902.6,20,Shipped,JPY,France,2026-08-12 16:25:20
SO000003949,CUST0006294,MAT001141,2024-08-14,23.0,796.28,18314.44,0,Completed,USD,France,2026-08-12 00:25:20
SO000003950,CUST0005220,MAT000655,2024-04-01,15.0,273.11,4096.65,0,Completed,AED,UAE,2026-08-12 10:25:20
SO000003951,CUST0005069,MAT000606,2023-06-18,11.0,127.56,1403.16,10,Completed,USD,Canada,2026-08-12 08:25:20
SO000003952,CUST0005457,MAT000025,2023-12-21,5.0,156.13,780.65,0,Shipped,USD,Mexico,2026-08-12 01:25:20
SO000003953,CUST0006053,MAT000764,2026-08-21,20.0,841.45,16829.0,5,Cancelled,USD,Canada,2026-08-12 06:25:20
SO000003954,CUST0005756,MAT000647,2024-12-21,0.0,412.06,412.06,20,Pending,USD,Canada,2026-08-12 09:25:20
SO000003955,CUST0004879,MAT000127,2025-12-09,15.0,365.8,5487.0,5,Completed,USD,UAE,2026-08-12 04:25:20
SO000003956,CUST0002284,MAT001136,2023-03-03,2.0,66.67,133.34,0,Shipped,EUR,India,2026-08-11 13:25:20
SO000003957,CUST0006322,MAT001182,2023-03-31,17.0,661.32,11242.44,15,Completed,GBP,India,2026-08-11 16:25:20
SO000003958,CUST0004079,MAT001054,2023-10-23,6.0,626.71,3760.26,0,Completed,GBP,Brazil,2026-08-11 18:25:20
SO000003959,CUST0001946,MAT000636,2023-09-26,25.0,341.29,8532.25,20,Completed,INR,China,2026-08-12 02:25:20
SO000003960,CUST0002422,MAT000937,2024-10-19,6.0,624.13,3744.78,0,Completed,USD,UAE,2026-08-12 16:25:20
SO000003961,CUST0002591,MAT000832,2024-01-16,21.0,333.87,7011.27,0,Completed,USD,China,2026-08-12 14:25:20
SO000003962,CUST0004852,MAT000647,2023-10-05,2.0,70.48,140.96,0,Completed,USD,USA,2026-08-12 09:25:20
SO000003963,CUST0001141,MAT000849,2024-04-16,24.0,665.6,15974.4,20,Completed,EUR,Australia,2026-08-11 18:25:20
SO000003964,CUST0006034,MAT000983,2024-01-10,19.0,868.86,16508.34,10,Completed,EUR,South Africa,2026-08-12 07:25:20
SO000003965,CUST0004168,MAT000700,2025-07-25,14.0,585.22,8193.08,0,Completed,EUR,Singapore,2026-08-11 17:25:20
SO000003966,CUST0002639,MAT000963,2025-01-14,20.0,252.43,5048.6,20,Pending,USD,Mexico,2026-08-12 12:25:20
SO000003967,CUST0006026,MAT000335,2026-03-11,22.0,246.58,5424.76,0,Completed,GBP,Australia,2026-08-11 21:25:20
SO000003968,CUST0000877,MAT000521,2023-03-25,12.0,836.43,10037.16,0,Completed,AED,India,2026-08-11 19:25:20
SO000003969,CUST0002933,MAT000354,2026-04-03,3.0,276.44,829.32,15,Pending,EUR,Germany,2026-08-12 07:25:20
SO000003970,CUST0004280,MAT000106,2025-01-18,18.0,692.53,12465.54,0,Completed,USD,Japan,2026-08-12 14:25:20
SO000003971,CUST0005558,MAT000004,2024-10-13,9.0,580.41,5223.69,20,Completed,USD,Saudi Arabia,2026-08-12 10:25:20
SO000003972,CUST0002258,MAT000258,2023-09-05,3.0,535.38,1606.14,5,Shipped,GBP,Japan,2026-08-12 09:25:20
SO000003973,CUST0005034,MAT000789,2023-11-12,24.0,167.06,4009.44,5,Completed,GBP,Mexico,2026-08-12 05:25:20
SO000003974,CUST0004585,MAT000632,2026-01-14,12.0,35.8,429.6,0,Completed,USD,Mexico,2026-08-12 09:25:20
SO000003975,CUST0001140,MAT000358,2024-04-11,11.0,442.37,4866.07,15,Completed,USD,France,2026-08-11 20:25:20
SO000003976,CUST0006075,MAT000052,2025-01-30,16.0,889.4,14230.4,15,Shipped,JPY,Singapore,2026-08-11 16:25:20
SO000003977,CUST0005412,MAT000884,2023-09-22,2.0,180.21,360.42,10,Pending,USD,USA,2026-08-12 15:25:20
SO000003978,CUST0005323,MAT000211,2023-04-15,9.0,485.5,4369.5,0,Completed,USD,South Africa,2026-08-12 02:25:20
SO000003979,CUST0007442,MAT000842,2023-04-01,10.0,605.53,6055.3,10,Shipped,USD,Australia,2026-08-12 13:25:20
SO000003980,CUST0002567,MAT000091,2026-06-27,6.0,437.89,2627.34,15,Completed,USD,Japan,2026-08-12 02:25:20
SO000003981,CUST0002664,MAT000689,2023-12-01,13.0,458.71,5963.23,0,Completed,USD,Mexico,2026-08-12 14:25:20
SO000003982,CUST0004011,MAT000083,2023-09-19,23.0,596.8,13726.4,5,Cancelled,USD,Brazil,2026-08-12 14:25:20
SO000003983,CUST0006287,MAT000902,2026-04-03,16.0,734.34,11749.44,5,Cancelled,USD,UK,2026-08-12 04:25:20
SO000003984,CUST0000899,MAT001092,2026-09-09,25.0,303.29,7582.25,0,Shipped,USD,Japan,2026-08-11 21:25:20
SO000003985,CUST0007787,MAT000557,2026-04-09,12.0,809.85,9718.2,0,Completed,USD,Singapore,2026-08-12 18:25:20
SO000003986,CUST0006111,MAT000433,2025-01-16,22.0,438.99,9657.78,0,Shipped,GBP,Japan,2026-08-11 22:25:20
SO000003987,CUST0006391,MAT000435,2024-07-21,24.0,597.38,14337.12,0,Completed,JPY,France,2026-08-12 00:25:20
SO000003988,CUST0002450,MAT000907,2025-11-01,22.0,100.33,2207.26,10,Cancelled,EUR,India,2026-08-11 20:25:20
SO000003989,CUST0006157,MAT001188,2026-07-19,3.0,445.77,1337.31,0,Completed,GBP,Mexico,2026-08-12 16:25:20
SO000003990,CUST0003364,MAT000529,2025-03-08,13.0,19.42,252.46,5,Shipped,USD,India,2026-08-12 05:25:20
SO000003991,CUST0001829,MAT000165,2025-11-16,18.0,354.97,6389.46,0,Completed,USD,Singapore,2026-08-11 22:25:20
SO000003992,CUST0007053,MAT000942,2025-02-21,18.0,53.76,967.68,15,Pending,USD,Japan,2026-08-11 22:25:20
SO000003993,CUST0002482,MAT001037,2024-10-14,3.0,807.8,2423.4,5,Completed,USD,India,2026-08-12 11:25:20
SO000003994,CUST0002813,MAT000901,2024-10-24,10.0,607.16,6071.6,15,Completed,USD,UK,2026-08-12 09:25:20
SO000003995,CUST0000250,MAT000709,2024-06-28,4.0,713.73,2854.92,5,Returned,USD,Germany,2026-08-12 15:25:20
SO000003996,CUST0007180,MAT000544,2023-12-31,4.0,423.57,1694.28,15,Shipped,USD,UK,2026-08-11 22:25:20
SO000003997,CUST0001945,MAT001061,2023-03-08,7.0,767.45,5372.15,0,Completed,INR,UAE,2026-08-12 09:25:20
SO000003998,CUST0002284,MAT000018,2023-12-13,16.0,786.37,12581.92,0,Cancelled,USD,South Africa,2026-08-11 18:25:20
SO000003999,CUST0001420,MAT000513,2024-04-03,5.0,324.35,1621.75,0,Cancelled,GBP,Japan,2026-08-12 00:25:20
SO000004000,CUST0005169,MAT000327,2023-03-02,24.0,342.29,8214.96,15,Completed,AED,Australia,2026-08-12 10:25:20
SO000004001,CUST0005316,MAT000307,2025-02-27,22.0,459.88,10117.36,5,Completed,GBP,India,2026-08-11 22:25:20
SO000004002,CUST0003827,MAT000852,2024-02-01,10.0,42.81,428.1,15,Pending,USD,South Africa,2026-08-12 01:25:20
SO000004003,CUST0002666,MAT000300,2026-05-31,11.0,896.21,9858.31,20,Completed,USD,Australia,2026-08-12 15:25:20
SO000004004,CUST0007617,MAT000307,2023-02-22,4.0,326.47,1305.88,0,Shipped,USD,China,2026-08-11 19:25:20
SO000004005,CUST0004955,MAT000815,2025-11-15,11.0,426.4,4690.4,0,Shipped,AED,UAE,2026-08-11 22:25:20
SO000004006,CUST0001287,MAT000159,2023-06-29,0.0,680.51,10888.16,5,Pending,EUR,USA,2026-08-12 18:25:20
SO000004007,CUST0001372,MAT001026,2023-08-19,2.0,271.27,542.54,0,Returned,JPY,Germany,2026-08-11 23:25:20
SO000004008,CUST0000175,MAT000504,2023-04-22,13.0,185.46,2410.98,0,Pending,USD,China,2026-08-11 21:25:20
SO000004009,CUST0006596,MAT000045,2023-12-04,24.0,119.07,2857.68,0,Completed,USD,Australia,2026-08-11 18:25:20
SO000004010,CUST0005083,MAT000113,2025-08-15,17.0,477.58,8118.86,0,Completed,USD,China,2026-08-12 04:25:20
SO000004011,CUST0005485,MAT000273,2026-08-21,22.0,9.92,218.24,0,Completed,AED,Brazil,2026-08-12 01:25:20
SO000004012,CUST0007634,MAT000694,2026-04-10,7.0,640.02,4480.14,0,Completed,EUR,Singapore,2026-08-12 02:25:20
SO000004013,CUST0002232,MAT000404,2025-11-06,21.0,417.94,8776.74,0,Pending,USD,UAE,2026-08-11 14:25:20
SO000004014,CUST0001567,MAT000558,2023-07-04,22.0,480.98,10581.56,15,Cancelled,USD,Saudi Arabia,2026-08-12 03:25:20
SO000004015,CUST0001170,MAT000958,2024-07-10,6.0,240.57,1443.42,10,Completed,GBP,China,2026-08-12 07:25:20
SO000004016,CUST0003543,MAT000144,2024-01-24,14.0,164.54,2303.56,0,Pending,USD,Brazil,2026-08-11 13:25:20
SO000004017,CUST0003120,MAT000716,2026-07-08,12.0,631.49,7577.88,0,Cancelled,EUR,Mexico,2026-08-11 13:25:20
SO000004018,CUST0003756,MAT001127,2023-05-04,18.0,193.19,3477.42,10,Completed,USD,India,2026-08-12 11:25:20
SO000004019,CUST0002145,MAT000254,2025-06-05,6.0,703.18,4219.08,0,Completed,INR,France,2026-08-12 18:25:20
SO000004020,CUST0005306,MAT000354,2024-03-05,15.0,187.29,2809.35,0,Completed,JPY,USA,2026-08-11 19:25:20
SO000004021,CUST0002190,MAT000754,2025-08-05,9.0,553.35,4980.15,0,Shipped,EUR,Saudi Arabia,2026-08-12 01:25:20
SO000004022,CUST0003511,MAT000043,2024-05-24,16.0,581.27,9300.32,5,Pending,GBP,Singapore,2026-08-12 08:25:20
SO000004023,CUST0002123,MAT000320,2024-10-15,8.0,457.55,3660.4,0,Completed,USD,UK,2026-08-12 03:25:20
SO000004024,CUST0003794,MAT000994,2023-12-20,4.0,897.13,3588.52,20,Completed,GBP,Australia,2026-08-12 04:25:20
SO000004025,CUST0005464,MAT001054,2026-10-08,21.0,341.38,7168.98,20,Completed,USD,Saudi Arabia,2026-08-12 04:25:20
SO000004026,CUST0004166,MAT000317,2025-03-05,11.0,795.57,8751.27,0,Completed,EUR,Canada,2026-08-11 19:25:20
SO000004027,CUST0001402,MAT000428,2025-02-03,10.0,156.46,1564.6,10,Returned,JPY,India,2026-08-12 05:25:20
SO000004028,CUST0001283,MAT000653,2024-04-10,20.0,306.8,6136.0,5,Completed,USD,Germany,2026-08-11 12:25:20
SO000004029,CUST0001205,MAT000442,2026-04-19,11.0,135.1,1486.1,0,Completed,USD,UAE,2026-08-12 00:25:20
SO000004030,CUST0002856,MAT000382,2023-11-16,7.0,545.24,3816.68,20,Completed,EUR,Germany,2026-08-11 12:25:20
SO000004031,CUST0000866,MAT000694,2026-08-16,23.0,576.24,13253.52,15,Shipped,JPY,UAE,2026-08-11 20:25:20
SO000004032,CUST0000765,MAT001115,2024-11-17,2.0,410.89,821.78,15,Completed,GBP,China,2026-08-11 17:25:20
SO000004033,CUST0001025,MAT000336,2025-11-06,4.0,649.54,2598.16,0,Shipped,EUR,Japan,2026-08-11 20:25:20
SO000004034,CUST0004136,MAT000910,2023-01-17,17.0,781.55,13286.35,10,Completed,USD,South Africa,2026-08-12 17:25:20
SO000004035,CUST0001808,MAT001081,2026-01-25,21.0,700.02,14700.42,10,Completed,GBP,Germany,2026-08-12 14:25:20
SO000004036,CUST0007315,MAT000065,2026-09-06,13.0,221.29,2876.77,0,Completed,USD,Germany,2026-08-12 03:25:20
SO000004037,CUST0002261,MAT001154,2025-03-31,3.0,291.76,875.28,0,Completed,AED,China,2026-08-12 14:25:20
SO000004038,CUST0006482,MAT001029,2023-05-04,16.0,345.35,5525.6,10,Completed,USD,France,2026-08-11 17:25:20
SO000004039,CUST0006674,MAT000880,2026-09-19,13.0,187.37,2435.81,10,Completed,EUR,USA,2026-08-12 13:25:20
SO000004040,CUST0001771,MAT000163,2026-03-28,25.0,328.31,8207.75,0,Completed,GBP,Australia,2026-08-11 19:25:20
SO000004041,CUST0005978,MAT001034,2023-05-08,9.0,218.05,1962.45,0,Pending,USD,China,2026-08-12 00:25:20
SO000004042,CUST0007304,MAT000167,2026-05-23,9.0,896.18,8065.62,10,Completed,USD,Mexico,2026-08-11 20:25:20
SO000004043,CUST0005410,MAT000327,2023-05-04,6.0,706.01,4236.06,5,Pending,INR,Saudi Arabia,2026-08-12 17:25:20
SO000004044,CUST0006472,MAT000633,2026-03-28,25.0,774.72,19368.0,10,Completed,AED,UAE,2026-08-12 08:25:20
SO000004045,CUST0006299,MAT000096,2026-09-09,10.0,830.32,8303.2,0,Completed,USD,South Africa,2026-08-12 16:25:20
SO000004046,CUST0005131,MAT000880,2025-09-23,1.0,600.18,600.18,20,Completed,USD,Australia,2026-08-12 16:25:20
SO000004047,CUST0000469,MAT000972,2024-10-04,8.0,162.5,1300.0,0,Completed,GBP,France,2026-08-11 21:25:20
SO000004048,CUST0007220,MAT000344,2024-05-19,14.0,683.88,9574.32,0,Shipped,INR,China,2026-08-12 07:25:20
SO000004049,CUST0003052,MAT001091,2024-06-26,20.0,18.97,379.4,0,Completed,USD,India,2026-08-11 17:25:20
SO000004050,CUST0006762,MAT000636,2024-01-11,10.0,106.34,1063.4,10,Completed,GBP,UAE,2026-08-11 15:25:20
SO000004051,CUST0005082,MAT000817,2023-08-23,17.0,31.48,535.16,10,Completed,USD,Australia,2026-08-11 17:25:20
SO000004052,CUST0004367,MAT000693,2024-06-04,24.0,126.22,3029.28,5,Returned,AED,Japan,2026-08-11 13:25:20
SO000004053,CUST0004653,MAT000496,2023-02-01,3.0,678.04,2034.12,5,Completed,USD,China,2026-08-11 13:25:20
SO000004054,CUST0004974,MAT000292,2024-09-02,6.0,797.51,4785.06,5,Completed,USD,Canada,2026-08-12 16:25:20
SO000004055,CUST0006765,MAT000657,2023-02-10,15.0,254.56,3818.4,0,Completed,EUR,UK,2026-08-11 12:25:20
SO000004056,CUST0001694,MAT000297,2023-08-30,0.0,111.62,1785.92,0,Completed,USD,China,2026-08-12 08:25:20
SO000004057,CUST0001716,MAT000067,2023-07-06,11.0,249.3,2742.3,20,Completed,USD,China,2026-08-11 19:25:20
SO000004058,CUST0000299,MAT000211,2024-07-17,8.0,584.17,4673.36,20,Shipped,USD,Saudi Arabia,2026-08-12 04:25:20
SO000004059,CUST0006832,MAT000802,2025-07-15,21.0,318.43,6687.03,10,Shipped,EUR,Australia,2026-08-12 02:25:20
SO000004060,CUST0001041,MAT000562,2024-07-16,,865.23,865.23,0,Returned,USD,Japan,2026-08-12 11:25:20
SO000004061,CUST0001053,MAT000519,2023-12-13,1.0,122.23,122.23,0,Completed,USD,USA,2026-08-11 13:25:20
SO000004062,CUST0004162,MAT000603,2023-09-16,20.0,891.36,17827.2,5,Completed,USD,India,2026-08-12 09:25:20
SO000004063,CUST0001142,MAT000842,2024-05-25,24.0,16.14,387.36,0,Shipped,JPY,Germany,2026-08-12 13:25:20
SO000004064,CUST0002923,MAT000852,2024-01-07,3.0,409.27,1227.81,0,Completed,USD,South Africa,2026-08-11 14:25:20
SO000004065,CUST0005952,MAT000637,2023-01-28,23.0,230.37,5298.51,0,Completed,USD,Australia,2026-08-11 18:25:20
SO000004066,CUST0001055,MAT000960,2025-08-14,5.0,511.83,2559.15,10,Completed,USD,Saudi Arabia,2026-08-11 13:25:20
SO000004067,CUST0006244,MAT000862,2026-04-19,8.0,91.41,731.28,20,Completed,AED,Canada,2026-08-12 04:25:20
SO000004068,CUST0007190,MAT000633,2025-03-21,9.0,788.86,7099.74,10,Completed,GBP,Japan,2026-08-12 13:25:20
SO000004069,CUST0000462,MAT000968,2026-04-15,11.0,127.19,1399.09,15,Shipped,USD,USA,2026-08-12 03:25:20
SO000004070,CUST0002773,MAT000968,2023-02-08,9.0,530.71,4776.39,20,Completed,GBP,France,2026-08-12 01:25:20
SO000004071,CUST0005547,MAT000414,2025-08-04,3.0,34.85,104.55,0,Completed,USD,China,2026-08-12 05:25:20
SO000004072,CUST0001559,MAT000230,2025-09-24,9.0,283.34,2550.06,20,Completed,JPY,India,2026-08-12 04:25:20
SO000004073,CUST0002069,MAT000463,2023-07-31,5.0,139.0,695.0,0,Shipped,USD,UK,2026-08-12 07:25:20
SO000004074,CUST0004624,MAT000857,2025-07-19,8.0,880.17,7041.36,0,Shipped,USD,Germany,2026-08-11 22:25:20
SO000004075,CUST0000857,MAT000982,2026-02-24,10.0,15.76,157.6,15,Pending,JPY,India,2026-08-11 22:25:20
SO000004076,CUST0002049,MAT000945,2024-11-24,24.0,320.39,7689.36,5,Completed,JPY,South Africa,2026-08-12 15:25:20
SO000004077,CUST0002708,MAT000960,2025-01-22,9.0,275.98,2483.82,0,Completed,EUR,Canada,2026-08-11 21:25:20
SO000004078,CUST0002138,MAT000311,2026-02-19,6.0,593.35,3560.1,0,Completed,EUR,UK,2026-08-12 17:25:20
SO000004079,CUST0005084,MAT000897,2025-12-14,17.0,55.46,942.82,5,Returned,JPY,Germany,2026-08-11 21:25:20
SO000004080,CUST0002669,MAT000472,2024-07-21,24.0,730.5,17532.0,0,Completed,USD,Australia,2026-08-12 14:25:20
SO000004081,CUST0005824,MAT001141,2025-05-08,18.0,422.54,7605.72,5,Shipped,EUR,China,2026-08-12 12:25:20
SO000004082,CUST0001345,MAT000672,2026-03-09,18.0,410.23,7384.14,15,Completed,USD,Brazil,2026-08-12 00:25:20
SO000004083,CUST0006443,MAT000498,2026-05-09,10.0,207.98,2079.8,5,Completed,USD,Japan,2026-08-11 12:25:20
SO000004084,CUST0004968,MAT000502,2024-09-10,9.0,443.59,3992.31,0,Completed,USD,Saudi Arabia,2026-08-11 14:25:20
SO000004085,CUST0007033,MAT000204,2026-05-05,9.0,330.68,2976.12,15,Completed,USD,Canada,2026-08-12 04:25:20
SO000004086,CUST0003718,MAT000048,2023-08-11,0.0,224.4,3590.4,0,Completed,USD,Japan,2026-08-12 00:25:20
SO000004087,CUST0002146,MAT001160,2024-10-16,2.0,155.96,311.92,0,Completed,INR,India,2026-08-12 14:25:20
SO000004088,CUST0007566,MAT000490,2025-06-02,22.0,656.86,14450.92,0,Completed,USD,UK,2026-08-11 15:25:20
SO000004089,CUST0003545,MAT000467,2025-06-30,10.0,132.13,1321.3,15,Completed,USD,Mexico,2026-08-11 15:25:20
SO000004090,CUST0002665,MAT001168,2025-06-13,9.0,155.34,1398.06,5,Completed,USD,Canada,2026-08-12 08:25:20
SO000004091,CUST0007096,MAT000992,2023-10-27,10.0,521.48,5214.8,10,Completed,USD,India,2026-08-12 08:25:20
SO000004092,CUST0007871,MAT000576,2025-05-14,10.0,207.34,2073.4,0,Completed,USD,Brazil,2026-08-12 00:25:20
SO000004093,CUST0003843,MAT000445,2023-01-09,24.0,416.14,9987.36,5,Cancelled,AED,France,2026-08-12 06:25:20
SO000004094,CUST0003355,MAT000855,2023-05-02,24.0,499.86,11996.64,20,Pending,GBP,Mexico,2026-08-12 07:25:20
SO000004095,CUST0005584,MAT000336,2023-10-01,23.0,250.61,5764.03,5,Shipped,AED,Saudi Arabia,2026-08-12 14:25:20
SO000004096,CUST0006628,MAT000615,2025-09-20,4.0,312.48,1249.92,0,Pending,USD,UK,2026-08-12 18:25:20
SO000004097,CUST0003235,MAT000549,2023-02-23,24.0,193.14,4635.36,10,Returned,EUR,Canada,2026-08-11 19:25:20
SO000004098,CUST0006234,MAT000923,2023-01-29,13.0,417.08,5422.04,5,Completed,USD,Japan,2026-08-11 23:25:20
SO000004099,CUST0000875,MAT000048,2023-11-27,23.0,893.2,20543.6,0,Pending,USD,USA,2026-08-11 14:25:20
SO000004100,CUST0004832,MAT000177,2024-10-05,11.0,329.63,3625.93,20,Completed,USD,South Africa,2026-08-12 12:25:20
SO000004101,CUST0004285,MAT000443,2024-04-20,20.0,589.73,11794.6,15,Completed,USD,Singapore,2026-08-12 09:25:20
SO000004102,CUST0005025,MAT001060,2024-02-04,11.0,574.13,6315.43,5,Pending,USD,China,2026-08-12 03:25:20
SO000004103,CUST0000387,MAT000439,2025-04-10,3.0,708.9,2126.7,20,Pending,USD,Japan,2026-08-12 02:25:20
SO000004104,CUST0006608,MAT001010,2024-11-30,5.0,642.17,3210.85,0,Completed,AED,Japan,2026-08-11 16:25:20
SO000004105,CUST0003862,MAT000713,2024-01-06,13.0,15.54,202.02,0,Completed,INR,Australia,2026-08-12 03:25:20
SO000004106,CUST0007547,MAT001008,2026-09-26,5.0,281.75,1408.75,0,Completed,USD,China,2026-08-12 16:25:20
SO000004107,CUST0006263,MAT000244,2025-04-30,17.0,783.86,13325.62,0,Shipped,AED,UAE,2026-08-12 00:25:20
SO000004108,CUST0004562,MAT000351,2025-02-13,7.0,487.9,3415.3,20,Completed,EUR,Australia,2026-08-12 08:25:20
SO000004109,CUST0006685,MAT000087,2024-10-29,23.0,98.28,2260.44,0,Pending,USD,Saudi Arabia,2026-08-11 22:25:20
SO000004110,CUST0007977,MAT000555,2026-02-26,20.0,252.14,5042.8,0,Completed,EUR,Mexico,2026-08-12 15:25:20
SO000004111,CUST0006246,MAT000136,2024-06-06,4.0,258.63,1034.52,0,Completed,EUR,Mexico,2026-08-12 01:25:20
SO000004112,CUST0007578,MAT000951,2026-08-12,6.0,786.49,4718.94,5,Completed,USD,South Africa,2026-08-11 23:25:20
SO000004113,CUST0006435,MAT000630,2025-07-09,4.0,500.29,2001.16,0,Completed,EUR,Singapore,2026-08-12 06:25:20
SO000004114,CUST0006759,MAT000784,2025-05-21,19.0,549.45,10439.55,0,Shipped,EUR,Mexico,2026-08-11 23:25:20
SO000004115,CUST0004171,MAT000146,2025-12-21,7.0,333.52,2334.64,20,Completed,USD,Brazil,2026-08-12 10:25:20
SO000004116,CUST0004057,MAT000454,2023-08-11,25.0,58.98,1474.5,0,Shipped,EUR,Singapore,2026-08-12 10:25:20
SO000004117,CUST0005098,MAT001015,2023-04-04,16.0,72.35,1157.6,0,Completed,EUR,Saudi Arabia,2026-08-12 03:25:20
SO000004118,CUST0003436,MAT001015,2024-09-26,2.0,381.24,762.48,0,Cancelled,USD,China,2026-08-12 10:25:20
SO000004119,CUST0005990,MAT000196,2026-10-05,1.0,163.86,163.86,5,Completed,USD,South Africa,2026-08-11 15:25:20
SO000004120,CUST0004285,MAT000737,2023-04-03,9.0,98.31,884.79,5,Completed,USD,UAE,2026-08-12 07:25:20
SO000004121,CUST0003158,MAT000862,2023-08-03,6.0,239.71,1438.26,10,Completed,USD,France,2026-08-12 17:25:20
SO000004122,CUST0006880,MAT001066,2023-11-01,18.0,669.13,12044.34,20,Shipped,GBP,Saudi Arabia,2026-08-12 14:25:20
SO000004123,CUST0003620,MAT000594,2023-03-19,13.0,70.35,914.55,0,Completed,AED,Japan,2026-08-12 02:25:20
SO000004124,CUST0003650,MAT000069,2024-06-06,10.0,406.16,4061.6,10,Completed,USD,USA,2026-08-12 03:25:20
SO000004125,CUST0005750,MAT000391,2023-02-05,5.0,744.35,3721.75,5,Shipped,USD,Japan,2026-08-12 03:25:20
SO000004126,CUST0004811,MAT000526,2024-01-27,5.0,244.79,1223.95,15,Completed,USD,USA,2026-08-11 18:25:20
SO000004127,CUST0006305,MAT000547,2024-03-21,13.0,275.18,3577.34,0,Completed,GBP,Singapore,2026-08-11 14:25:20
SO000004128,CUST0004006,MAT000691,2024-07-25,25.0,796.37,19909.25,0,Completed,EUR,UK,2026-08-12 12:25:20
