product_id,product_name,category,unit_cost,unit_price,weight_kg,active_flag,created_date
MAT000961,FURN-KCD-961,Furniture,84.57,147.04,14.93,Y,2021-02-26
MAT000962,FURN-KCX-962,Furniture,209.61,307.79,6.02,Y,2022-02-26
MAT000963,APPA-PKM-963,Apparel,255.09,613.87,15.71,Y,2025-11-10
MAT000964,ELEC-ZIR-964,Electronics,22.63,47.93,11.68,Y,2024-09-21
MAT000965,BOOK-LVY-965,Books,123.3,199.94,28.97,Y,2026-06-22
MAT000966,SPOR-SLC-966,Sports,409.59,804.63,12.93,Y,2025-05-21
MAT000967,APPA-EOO-967,Apparel,155.93,212.31,37.34,Y,2016-12-08
MAT000968,AUTO-JTA-968,Automotive,319.43,394.52,26.51,Y,2025-12-23
MAT000969,ELEC-AEL-969,Electronics,224.13,552.33,32.77,Y,2018-08-10
MAT000970,BEAU-HEN-970,Beauty,86.49,184.76,19.45,Y,2019-05-25
MAT000971,ELEC-SAP-971,Electronics,94.34,198.9,21.92,Y,2015-11-24
MAT000972,TOYS-ZZL-972,Toys,16.16,32.98,25.42,N,2021-11-24
MAT000973,FURN-CTO-973,Furniture,72.9,120.55,23.46,Y,2021-10-26
MAT000974,FURN-QMH-974,Furniture,70.25,162.17,1.15,Y,2019-01-01
MAT000975,ELEC-FPE-975,Electronics,52.32,70.68,21.15,Y,2024-01-12
MAT000976,BOOK-MQF-976,Books,310.44,535.47,11.58,Y,2026-01-06
MAT000977,BOOK-JWI-977,Books,404.85,521.76,11.25,Y,2023-09-02
MAT000978,SPOR-FPG-978,Sports,20.52,24.99,14.17,N,2021-06-16
MAT000979,GROC-ANF-979,Grocery,98.22,152.13,32.85,Y,2022-10-05
MAT000980,AUTO-JGD-980,Automotive,82.33,182.3,27.02,Y,2021-11-11
MAT000981,GROC-RJT-981,Grocery,163.9,313.13,17.81,Y,2022-01-26
MAT000982,SPOR-ZQL-982,Sports,65.07,154.82,22.81,Y,2018-05-19
MAT000983,TOYS-KDR-983,Toys,440.24,999.77,3.24,Y,2024-08-11
MAT000984,ELEC-FOU-984,Electronics,104.43,145.04,33.24,N,2016-05-01
MAT000985,AUTO-ZBD-985,Automotive,431.36,813.7,4.21,Y,2024-08-11
MAT000986,BEAU-CLP-986,Beauty,68.67,155.03,37.17,Y,2023-09-23
MAT000987,FURN-MGW-987,Furniture,100.54,122.1,13.27,Y,2020-01-08
MAT000988,FURN-TGF-988,Furniture,16.22,36.92,19.69,Y,2025-01-02
MAT000989,TOYS-OFS-989,Toys,321.29,557.42,13.85,Y,2018-05-10
MAT000990,SPOR-NYF-990,Sports,111.88,246.33,27.84,Y,2024-09-22
MAT000991,BOOK-CZJ-991,Books,181.0,292.76,0.1,Y,2020-08-05
MAT000992,SPOR-AVQ-992,Sports,32.71,65.75,20.61,Y,2020-04-14
MAT000993,AUTO-OMT-993,Automotive,217.97,496.05,20.18,Y,2017-07-22
MAT000994,FURN-PAY-994,Furniture,192.86,271.86,32.84,Y,2024-01-22
MAT000995,ELEC-RYY-995,Electronics,288.55,380.94,25.97,Y,2022-11-14
MAT000996,ELEC-OMZ-996,Electronics,213.11,480.52,36.76,Y,2024-09-24
MAT000997,HOME-NXL-997,Home & Garden,300.63,646.68,2.31,Y,2024-12-18
MAT000998,BOOK-WZR-998,Books,280.57,612.19,19.9,Y,2025-10-24
MAT000999,APPA-NBP-999,Apparel,297.18,703.91,7.96,Y,2024-10-26
MAT001000,BEAU-XNU-1000,Beauty,50.03,104.95,32.92,Y,2020-02-09
MAT001001,GROC-AFM-1001,Grocery,425.39,865.3,33.34,Y,2024-07-09
MAT001002,HOME-ZDD-1002,Home & Garden,350.63,460.58,30.49,Y,2020-06-02
MAT001003,HOME-HOM-1003,Home & Garden,90.5,136.44,15.82,Y,2022-11-08
MAT001004,APPA-NHP-1004,Apparel,157.97,255.62,6.81,Y,2024-03-03
MAT001005,TOYS-CDH-1005,Toys,147.64,180.94,18.94,Y,2023-03-04
MAT001006,AUTO-EMW-1006,Automotive,384.53,892.46,32.83,Y,2022-10-23
MAT001007,AUTO-TVR-1007,Automotive,208.81,448.85,11.55,Y,2015-10-10
MAT001008,ELEC-MOR-1008,Electronics,28.73,59.72,25.97,Y,2020-01-31
MAT001009,BOOK-QSN-1009,Books,401.01,802.4,6.32,Y,2015-03-09
MAT001010,ELEC-PVX-1010,Electronics,426.73,860.04,32.31,Y,2018-08-12
MAT001011,BEAU-QWI-1011,Beauty,387.28,614.7,3.03,Y,2022-04-30
MAT001012,APPA-WQI-1012,Apparel,89.08,117.65,9.77,Y,2020-01-05
MAT001013,SPOR-SMH-1013,Sports,230.31,547.87,34.89,Y,2022-03-19
MAT001014,GROC-ZVQ-1014,Grocery,359.58,442.77,13.69,Y,2016-05-18
MAT001015,AUTO-MXP-1015,Automotive,341.49,467.07,32.05,Y,2018-03-12
MAT001016,HOME-ESH-1016,Home & Garden,457.37,759.39,28.25,Y,2016-11-23
MAT001017,SPOR-YGA-1017,Sports,74.95,157.25,0.91,Y,2015-04-02
MAT001018,HOME-LJB-1018,Home & Garden,76.23,161.82,28.49,Y,2024-05-29
MAT001019,FURN-MXL-1019,Furniture,320.94,584.29,27.01,Y,2015-11-14
MAT001020,SPOR-CJW-1020,Sports,387.13,950.96,35.55,Y,2015-03-22
MAT001021,APPA-YNW-1021,Apparel,397.47,835.95,22.99,Y,2015-11-04
MAT001022,AUTO-IAA-1022,Automotive,61.18,86.58,32.82,Y,2016-10-24
MAT001023,SPOR-JXJ-1023,Sports,401.85,803.22,17.58,Y,2018-07-08
MAT001024,HOME-WGJ-1024,Home & Garden,13.99,22.74,16.85,Y,2019-02-05
MAT001025,GROC-ECT-1025,Grocery,243.42,586.19,4.39,Y,2021-12-07
MAT001026,BEAU-TEU-1026,Beauty,259.91,436.21,39.6,Y,2023-05-19
MAT001027,APPA-XKP-1027,Apparel,431.07,763.18,39.99,Y,2016-02-29
MAT001028,GROC-OIP-1028,Grocery,257.52,364.97,22.26,Y,2015-12-07
MAT001029,AUTO-ATR-1029,Automotive,113.88,230.86,37.5,Y,2023-04-14
MAT001030,APPA-ALV-1030,Apparel,393.31,611.64,11.91,Y,2017-07-06
MAT001031,APPA-VNM-1031,Apparel,35.57,55.9,3.75,Y,2026-04-09
MAT001032,APPA-BVZ-1032,Apparel,250.22,530.68,30.06,Y,2020-02-21
MAT001033,BOOK-DHD-1033,Books,30.71,50.42,11.56,Y,2023-11-23
MAT001034,HOME-NZG-1034,Home & Garden,53.05,88.66,12.01,Y,2019-03-13
MAT001035,BOOK-HJB-1035,Books,317.62,745.86,18.22,Y,2022-03-09
MAT001036,TOYS-WOE-1036,Toys,373.59,519.22,35.8,Y,2017-02-25
MAT001037,HOME-QBS-1037,Home & Garden,77.14,111.83,4.3,Y,2024-06-11
MAT001038,SPOR-GYB-1038,Sports,155.53,298.33,39.52,N,2021-02-09
MAT001039,ELEC-PGY-1039,Electronics,396.89,672.56,23.06,Y,2022-12-03
MAT001040,BEAU-LQE-1040,Beauty,312.03,708.17,29.47,Y,2016-02-26
MAT001041,SPOR-GLN-1041,Sports,285.08,590.1,29.85,Y,2023-12-14
MAT001042,TOYS-DAU-1042,Toys,67.44,98.5,27.56,Y,2023-05-02
MAT001043,TOYS-ZPZ-1043,Toys,425.36,736.74,39.2,Y,2023-10-11
MAT001044,APPA-JWD-1044,Apparel,108.82,189.53,15.17,Y,2019-12-17
MAT001045,SPOR-BKJ-1045,Sports,465.22,730.86,18.86,Y,2016-03-28
MAT001046,SPOR-AJA-1046,Sports,94.43,177.31,34.3,Y,2023-02-03
MAT001047,SPOR-SLM-1047,Sports,152.72,344.24,36.46,Y,2019-10-09
MAT001048,AUTO-OZP-1048,Automotive,37.41,81.68,10.25,Y,2021-12-01
MAT001049,AUTO-GMW-1049,Automotive,88.49,175.34,28.24,Y,2015-12-08
MAT001050,GROC-IDS-1050,Grocery,197.99,247.67,36.35,Y,2023-09-11
MAT001051,ELEC-PAL-1051,Electronics,365.64,567.9,19.9,Y,2021-02-06
MAT001052,AUTO-BTW-1052,Automotive,14.87,24.4,20.93,Y,2020-02-10
MAT001053,HOME-CBQ-1053,Home & Garden,259.09,381.03,31.08,Y,2024-10-18
MAT001054,TOYS-TDM-1054,Toys,150.13,293.43,10.9,Y,2017-06-12
MAT001055,GROC-YUA-1055,Grocery,213.16,313.3,25.34,Y,2020-06-16
MAT001056,APPA-ZJE-1056,Apparel,213.37,260.51,1.18,Y,2015-04-18
MAT001057,GROC-IFF-1057,Grocery,236.1,118.05,23.42,Y,2026-07-20
MAT001058,AUTO-GDJ-1058,Automotive,204.69,419.77,38.1,Y,2023-10-22
MAT001059,TOYS-TAR-1059,Toys,264.84,588.9,30.13,Y,2015-11-30
MAT001060,ELEC-BJO-1060,Electronics,460.97,681.42,33.1,Y,2019-10-30
MAT001061,BOOK-DMJ-1061,Books,452.85,774.64,12.59,Y,2017-01-28
MAT001062,SPOR-HRZ-1062,Sports,476.07,959.72,15.26,Y,2022-06-21
MAT001063,AUTO-OOB-1063,Automotive,396.12,632.13,7.1,Y,2021-02-20
MAT001064,FURN-YXU-1064,Furniture,272.44,527.46,33.04,Y,2017-07-26
MAT001065,SPOR-RVZ-1065,Sports,229.06,517.44,12.49,Y,2021-08-13
MAT001066,BEAU-LCP-1066,Beauty,288.11,423.81,15.45,Y,2020-08-30
MAT001067,APPA-LAW-1067,Apparel,428.91,635.12,32.42,Y,2023-02-25
MAT001068,TOYS-VXK-1068,Toys,142.15,176.95,4.44,Y,2023-02-13
MAT001069,BEAU-WII-1069,Beauty,373.19,574.97,26.18,Y,2023-12-13
MAT001070,GROC-MUL-1070,Grocery,349.9,576.86,19.02,Y,2022-11-25
MAT001071,FURN-PEF-1071,Furniture,202.48,492.34,12.83,Y,2017-12-23
MAT001072,GROC-XOV-1072,Grocery,92.48,154.93,26.8,Y,2023-07-20
MAT001073,TOYS-ZNI-1073,Toys,348.98,838.0,35.28,Y,2023-10-17
MAT001074,APPA-IXO-1074,Apparel,144.87,259.57,29.9,Y,2019-11-21
MAT001075,SPOR-NBJ-1075,Sports,458.35,750.92,17.81,Y,2016-12-11
MAT001076,SPOR-CFR-1076,Sports,449.84,749.45,19.25,Y,2024-08-31
MAT001077,APPA-VYX-1077,Apparel,452.35,1014.58,9.78,Y,2026-05-14
MAT001078,BEAU-MHL-1078,Beauty,163.07,270.51,36.51,Y,2019-04-18
MAT001079,AUTO-EEU-1079,Automotive,499.47,1101.93,19.4,Y,2017-06-22
MAT001080,AUTO-TBS-1080,Automotive,6.08,12.81,15.6,Y,2018-08-07
MAT001081,HOME-JOR-1081,Home & Garden,316.86,630.14,19.26,Y,2021-02-17
MAT001082,GROC-DQT-1082,Grocery,472.25,580.91,28.5,Y,2026-02-11
MAT001083,BEAU-ALL-1083,Beauty,205.51,437.31,27.03,Y,2025-02-16
MAT001084,GROC-PDQ-1084,Grocery,6.11,9.6,7.6,Y,2025-12-04
MAT001085,SPOR-KLP-1085,Sports,84.33,181.06,9.62,Y,2016-03-31
MAT001086,TOYS-DXT-1086,Toys,237.89,361.85,23.23,Y,2022-05-17
MAT001087,APPA-CAI-1087,Apparel,360.57,587.87,24.14,Y,2016-09-30
MAT001088,FURN-XRH-1088,Furniture,412.6,545.66,28.44,Y,2017-11-25
MAT001089,BOOK-YGO-1089,Books,162.25,220.57,21.85,Y,2024-07-21
MAT001090,APPA-RBV-1090,Apparel,113.9,258.3,1.76,Y,2020-08-25
MAT001091,FURN-XHI-1091,Furniture,50.23,94.3,23.58,N,2026-01-15
MAT001092,SPOR-VAV-1092,Sports,365.21,561.34,33.68,Y,2017-02-22
MAT001093,BEAU-LRJ-1093,Beauty,476.62,881.15,30.43,N,2016-09-19
MAT001094,SPOR-WFM-1094,Sports,262.9,339.22,13.08,Y,2026-08-12
MAT001095,BEAU-AQF-1095,Beauty,44.66,111.0,9.2,Y,2026-01-08
MAT001096,BOOK-BQM-1096,Books,318.31,499.63,26.15,Y,2025-10-22
MAT001097,APPA-RHI-1097,Apparel,105.99,235.39,4.48,Y,2023-01-15
MAT001098,APPA-HWQ-1098,Apparel,447.68,1026.33,27.17,Y,2019-04-01
MAT001099,BOOK-MFO-1099,Books,34.64,50.96,34.38,N,2025-06-22
MAT001100,HOME-PLC-1100,Home & Garden,61.87,86.79,21.78,Y,2016-02-11
MAT001101,BOOK-GXN-1101,Books,137.81,205.16,23.05,Y,2021-12-22
MAT001102,BOOK-DME-1102,Books,186.92,258.46,21.42,Y,2015-07-10
MAT001103,FURN-PLA-1103,Furniture,194.12,418.3,4.16,Y,2023-08-22
MAT001104,BEAU-GAA-1104,Beauty,310.69,549.13,16.27,Y,2015-01-22
MAT001105,BEAU-JSR-1105,Beauty,116.91,144.92,33.92,Y,2026-06-23
MAT001106,APPA-VMF-1106,Apparel,163.88,341.76,37.91,Y,2026-01-21
MAT001107,TOYS-GZV-1107,Toys,282.93,485.59,10.77,Y,2018-09-24
MAT001108,GROC-UFL-1108,Grocery,467.09,974.68,26.63,Y,2016-04-30
MAT001109,BEAU-VDQ-1109,Beauty,213.65,491.09,28.56,Y,2022-06-12
MAT001110,FURN-BMJ-1110,Furniture,142.31,281.7,17.24,Y,2018-02-27
MAT001111,HOME-KVX-1111,Home & Garden,4.29,9.65,4.96,Y,2019-08-15
MAT001112,ELEC-ZVI-1112,Electronics,255.47,418.23,13.72,Y,2025-07-02
MAT001113,GROC-TVC-1113,Grocery,239.21,597.1,16.36,Y,2022-10-11
MAT001114,FURN-PHK-1114,Furniture,91.98,183.75,9.49,Y,2016-05-22
MAT001115,ELEC-PQL-1115,Electronics,53.67,67.9,0.96,Y,2015-04-01
MAT001116,SPOR-CRG-1116,Sports,216.15,379.29,7.46,Y,2023-09-04
MAT001117,BEAU-CBP-1117,Beauty,392.23,536.59,36.62,Y,2019-06-28
MAT001118,TOYS-JIB-1118,Toys,294.2,363.6,38.52,Y,2018-07-05
MAT001119,SPOR-YXE-1119,Sports,154.66,276.06,11.41,Y,2024-04-04
MAT001120,HOME-OQR-1120,Home & Garden,364.48,667.5,5.34,Y,2020-10-28
MAT001121,GROC-JMX-1121,Grocery,53.0,113.58,9.52,Y,2022-02-27
MAT001122,FURN-HWO-1122,Furniture,69.76,129.0,32.12,Y,2022-04-24
MAT001123,APPA-QHM-1123,Apparel,140.11,218.48,33.36,Y,2021-01-27
MAT001124,FURN-LJJ-1124,Furniture,74.77,149.67,38.2,Y,2026-07-20
MAT001125,BOOK-RQI-1125,Books,420.81,538.79,12.83,Y,2019-03-22
MAT001126,TOYS-MLU-1126,Toys,72.04,175.35,39.44,Y,2016-10-19
MAT001127,ELEC-CDB-1127,Electronics,118.26,244.87,33.67,Y,2026-07-27
MAT001128,AUTO-JFU-1128,Automotive,117.61,58.805,0.5,Y,2019-01-02
MAT001129,APPA-HTF-1129,Apparel,206.57,489.42,36.12,Y,2021-06-21
MAT001130,SPOR-TLO-1130,Sports,64.74,94.89,16.35,Y,2020-03-07
MAT001131,FURN-LNF-1131,Furniture,390.53,779.27,20.58,Y,2023-02-13
MAT001132,HOME-JHA-1132,Home & Garden,296.37,392.71,19.13,Y,2022-08-30
MAT001133,GROC-YIZ-1133,Grocery,496.04,652.28,20.79,Y,2025-12-29
MAT001134,GROC-RHJ-1134,Grocery,148.53,282.49,22.97,N,2015-06-24
MAT001135,TOYS-YSQ-1135,Toys,289.16,667.34,15.62,Y,2018-05-27
MAT001136,BEAU-MZM-1136,Beauty,258.66,314.07,31.59,Y,2017-05-13
MAT001137,ELEC-ORB-1137,Electronics,130.48,295.08,10.66,Y,2015-06-15
MAT001138,HOME-ECD-1138,Home & Garden,6.38,8.94,39.43,Y,2023-02-24
MAT001139,APPA-EWK-1139,Apparel,160.58,215.41,4.79,Y,2018-01-22
MAT001140,GROC-DJG-1140,Grocery,155.86,194.66,20.48,Y,2017-11-02
MAT001141,HOME-KFD-1141,Home & Garden,107.66,201.87,5.67,Y,2017-11-11
MAT001142,APPA-HIX-1142,Apparel,215.5,426.11,2.53,Y,2015-10-25
MAT001143,BEAU-IVK-1143,Beauty,199.98,318.62,9.65,Y,2024-11-18
MAT001144,AUTO-OVT-1144,Automotive,302.66,594.76,25.25,N,2017-10-18
MAT001145,SPOR-TCE-1145,Sports,80.28,126.15,8.43,Y,2019-03-06
MAT001146,GROC-XSK-1146,Grocery,270.71,487.11,13.25,Y,2021-01-10
MAT001147,TOYS-PBE-1147,Toys,393.22,519.9,39.0,Y,2019-03-23
MAT001148,APPA-AWI-1148,Apparel,59.16,130.45,14.76,Y,2025-03-16
MAT001149,GROC-ESC-1149,Grocery,432.77,561.05,15.02,Y,2022-08-05
MAT001150,HOME-LZO-1150,Home & Garden,168.39,419.48,39.42,Y,2018-08-17
MAT001151,TOYS-AEF-1151,Toys,95.71,193.23,21.44,Y,2015-06-29
MAT001152,FURN-GQT-1152,Furniture,78.03,110.66,39.57,Y,2026-05-31
MAT001153,FURN-ZPJ-1153,Furniture,226.91,309.4,8.63,Y,2024-10-16
MAT001154,AUTO-YZO-1154,Automotive,134.91,251.5,13.46,Y,2019-11-16
MAT001155,BOOK-YZZ-1155,Books,228.05,323.02,13.1,Y,2021-07-06
MAT001156,BOOK-ZXL-1156,Books,36.09,85.05,7.99,Y,2018-11-20
MAT001157,GROC-ZCS-1157,Grocery,378.69,626.51,19.0,Y,2018-03-09
MAT001158,BEAU-CIM-1158,Beauty,146.34,308.1,33.79,Y,2023-11-22
MAT001159,GROC-XXF-1159,Grocery,143.85,217.92,27.27,Y,2018-09-20
MAT001160,AUTO-ANV-1160,Automotive,98.38,199.89,3.82,Y,2024-02-28
MAT001161,TOYS-NVY-1161,Toys,310.45,579.74,4.6,Y,2021-01-09
MAT001162,GROC-BKX-1162,Grocery,324.9,578.49,8.72,Y,2024-02-01
MAT001163,SPOR-WTH-1163,Sports,177.34,326.26,3.71,Y,2025-05-09
MAT001164,GROC-UYT-1164,Grocery,478.85,988.94,4.15,Y,2021-07-05
MAT001165,GROC-CIL-1165,Grocery,411.61,666.53,23.89,Y,2016-01-06
MAT001166,GROC-RZU-1166,Grocery,139.29,299.95,28.93,Y,2024-04-17
MAT001167,ELEC-OQZ-1167,Electronics,276.47,418.36,10.19,Y,2023-08-04
MAT001168,FURN-LEI-1168,Furniture,192.05,266.66,13.54,Y,2019-07-28
MAT001169,BEAU-XEG-1169,Beauty,342.49,780.91,13.34,Y,2022-06-24
MAT001170,HOME-TES-1170,Home & Garden,117.56,268.32,35.63,N,2024-09-19
MAT001171,ELEC-LQT-1171,Electronics,205.6,253.91,27.81,Y,2026-06-27
MAT001172,APPA-ORB-1172,Apparel,392.23,479.87,23.82,Y,2017-08-03
MAT001173,SPOR-DZT-1173,Sports,294.6,498.56,30.0,Y,2023-01-13
MAT001174,ELEC-OAC-1174,Electronics,214.66,446.45,20.71,Y,2020-12-21
MAT001175,AUTO-QSZ-1175,Automotive,124.98,248.52,29.49,Y,2019-12-01
MAT001176,TOYS-GXE-1176,Toys,486.98,825.01,2.63,Y,2025-02-21
MAT001177,HOME-IGF-1177,Home & Garden,494.0,993.41,37.86,Y,2018-12-31
MAT001178,BEAU-IPS-1178,Beauty,52.81,86.85,5.4,Y,2021-06-27
MAT001179,HOME-GNC-1179,Home & Garden,417.92,979.79,20.08,Y,2021-03-14
MAT001180,HOME-JGO-1180,Home & Garden,94.12,128.5,23.55,Y,2023-12-23
MAT001181,BOOK-QTE-1181,Books,253.68,533.55,12.24,Y,2024-09-13
MAT001182,BOOK-WAC-1182,Books,201.78,247.74,24.43,Y,2017-04-16
MAT001183,HOME-DUT-1183,Home & Garden,212.15,508.25,25.69,Y,2020-10-28
MAT001184,HOME-UNP-1184,Home & Garden,199.95,308.46,36.22,Y,2018-08-15
MAT001185,ELEC-PVP-1185,Electronics,9.12,14.82,37.74,Y,2024-10-06
MAT001186,GROC-JXV-1186,Grocery,327.36,619.54,8.18,Y,2016-09-26
MAT001187,APPA-MQG-1187,Apparel,416.85,610.88,9.97,Y,2018-01-13
MAT001188,SPOR-XGP-1188,Sports,96.73,135.96,38.13,Y,2023-09-24
MAT001189,ELEC-IQM-1189,Electronics,301.41,611.62,38.18,Y,2022-10-02
MAT001190,BOOK-LTF-1190,Books,116.06,140.16,23.98,Y,2018-02-07
MAT001191,ELEC-RIG-1191,Electronics,254.41,463.27,2.52,Y,2019-06-24
MAT001192,HOME-IJX-1192,Home & Garden,227.76,358.45,11.02,Y,2024-12-24
MAT001193,BEAU-XBY-1193,Beauty,111.97,182.77,14.16,Y,2017-04-02
MAT001194,SPOR-CKF-1194,Sports,155.08,383.42,37.31,Y,2021-10-02
MAT001195,HOME-DRF-1195,Home & Garden,287.68,712.11,39.65,Y,2019-10-05
MAT001196,ELEC-PVA-1196,Electronics,178.61,317.7,38.36,Y,2021-12-24
MAT001197,FURN-DBV-1197,Furniture,304.7,449.98,27.59,Y,2019-05-25
MAT001198,TOYS-LCK-1198,Toys,103.67,170.14,9.14,Y,2019-05-23
MAT001199,SPOR-CYI-1199,Sports,123.25,148.65,35.23,Y,2018-01-16
MAT001200,GROC-DIF-1200,Grocery,148.7,195.14,3.53,Y,2022-03-14
